CL01ZSAP101 00001122005MS265600490X           0,00        223,87          0,00          0,00          0,00          0,00          0,00         76,80         65,04        388,09        388,09        326,14
CL01ZSAP101 00001122005MS265600520X         497,10        160,36        663,13       4614,32       1208,75        857,81        874,84       1009,88        932,60        942,23        942,23        979,74
CL01ZSAP101 00001122005MS265600530X        2458,66          0,00          0,00          0,00          0,00          0,00        993,01        345,49        348,87        359,37        359,37        363,29
CL01ZSAP101 00001122005MS265600540X         817,00        763,90        725,09        800,91        789,55        864,19        838,00        860,77        874,80        855,42        855,42        889,60
CL01ZSAP101 00001122005MS265600550X        2146,42       2216,20       2060,14       2169,84       2168,74       2179,86       2231,39       2259,82       2332,88       2270,65       2270,65       2384,37
CL01ZSAP101 00001122005MS265600570X         919,90       3166,10        968,78        987,28        984,24        998,87       1022,32       1053,61       1082,83       1127,88       1127,88       1158,27
CL01ZSAP101 00001122005MS265600575X         332,45        344,81        329,76        336,05        574,68        256,00        262,01        270,03        276,58       -282,90        282,90       9302,86
CL01ZSAP101 00001122005MS265600580X           0,00          0,00          0,00          0,00          0,00          0,00       2074,10        721,62       3007,31       -661,90        661,90        669,12
CL01ZSAP101 00001122005MS265600590X           0,00          0,00          0,00          0,00          0,00          0,00          0,00          0,00          0,00       3891,63       3891,63       3934,08
CL01ZSAP101 00001122005MS265600600X        1185,11       1221,41       1129,47       1161,21       1215,20       1220,74       1259,48       1300,61       1341,78      -1336,10       1336,10       1423,86
CL01ZSAP101 00001122005MS265600605X         996,82       -348,51      -3316,74      -1273,65       1124,66       1247,65       1198,88       1163,06        939,22       1030,85       1030,85        827,19
CL01ZSAP101 00001122005MS265600610X         130,56        122,30        113,50        129,36        116,93        106,36        109,12        110,27        124,63        109,43        109,43        140,37
CL01ZSAP101 00001122005MS265600620X        1575,21       1481,60       1385,99       1569,77       1568,15       1418,01       1451,45       1454,01       1660,00      -1422,30       1422,30       1877,88
CL01ZSAP101 00001122005MS265601590X           2,93         -2,93          0,00          0,00          0,00        151,37          0,00          0,00          0,00          0,00          0,00          0,00
CL01ZSAP101 00001122005MS265602040X          25,79          0,00         28,50          0,00          0,00          0,00        303,77          0,00          0,00          0,00          0,00         32,00
CL01ZSAP101 00001122005MS265602070X         120,62        111,56        346,79        153,23         74,15         61,40        178,36        108,91        140,23         90,04         90,04          0,00
CL01ZSAP101 00001122005MS265602100X         130,52        171,83        164,12       1704,26         31,25         21,63         47,97         22,09          0,00         21,07         21,07        369,49
CL01ZSAP101 00001122005MS265604550X           0,00          0,00          0,00          0,00          0,00          0,00          0,00          0,00          0,00        -17,50         17,50         18,12
CL01ZSAP101 00001122005MS265606000X           0,00          0,00          0,00          0,00          0,00          0,00        400,23          0,00          0,00          0,00          0,00          0,00
CL01ZSAP101 00001122005MS265606120X         136,91        147,30        131,86        159,87          0,00         51,00         51,34         52,95        342,35         86,71         86,71          0,00
CL01ZSAP101 00001122005MS265606210X           0,00         13,95         68,80        173,51          0,00         99,86         43,33         24,56         14,09        142,46        142,46         88,51
CL01ZSAP101 00001122005MS265606220X           0,00          0,00          0,00       2038,78          0,00          0,00          0,00          0,00          0,00          0,00          0,00          0,00
CL01ZSAP101 00001122005MS265606330X           0,00          0,00          0,00       1256,72          0,00          0,00        484,44          0,00        220,70          0,00          0,00          0,00
